B_ID,Confidence,R.A.,Decl.,Distance,T_eff
23071,0.812988,317.0443682,-1.189526077,11.98742768,7782.652827
23072,0.92041,323.6194175,-1.235907122,16.33841789,-9999
23073,0.932129,323.5066395,-1.077580972,26.08927436,-9999
23074,0.834961,317.6758655,-0.736698266,43.07229374,8425.19274
23075,0.612305,312.8502752,-0.421006755,53.31335335,8065.595793
23076,0.696289,316.8572632,0.039239949,-9999,-9999
23077,0.646484,317.7591498,0.050693666,50.40643697,-9999
23078,0.719727,356.2854922,-0.421964552,56.98623963,7742.605071
23079,0.602051,355.342901,-0.051783718,52.27066195,7584.045408
23080,0.726074,1.488825905,0.30929617,-9999,-9999
23081,0.872559,1.908640057,0.667514266,30.84863841,8465.279752
23082,0.706543,355.5294274,1.246251672,15.87384005,7813.392467
23083,0.680176,357.1224494,-1.261727876,73.84345358,-9999
23084,0.617188,309.8484107,-0.814707003,40.25464491,7659.700566
23085,0.757324,309.8252083,-0.838351561,56.45754638,-9999
23086,0.667969,323.257727,-0.820877195,47.3988713,-9999
23087,0.818359,331.5104578,-0.775882594,9.021484349,-9999
23088,0.917969,331.5815868,-0.651842829,42.55298203,6355.160769
23089,0.937988,0.028382088,-0.781741635,40.02837871,-9999
23090,0.777832,315.3397732,-0.406985122,46.00489036,8391.172417
23091,0.666504,325.7435002,-0.211294145,70.78088688,-9999
23092,0.848145,336.3051091,-0.221201007,74.91624478,8386.369428
23093,0.901367,310.7717942,0.036551745,26.6196291,7976.521323
23094,0.703613,312.0622136,0.118013399,8.746896749,6921.029898
23095,0.821289,323.4196283,0.002071139,61.6756876,7263.760498
23096,0.650879,333.7256845,0.176153575,90.05752348,-9999
23097,0.890137,340.4308168,0.09939769,37.85872641,8374.459967
23098,0.739258,348.867171,-0.000445,40.05511657,7712.247882
23099,0.705078,10.90965192,0.090120714,47.69951904,7082.571314
23100,0.854492,310.3196006,0.56337079,29.19012804,7034.506613
23101,0.64502,311.8745318,0.565531476,17.52233584,7081.988284
23102,0.817871,336.5111518,0.62099226,-9999,-9999
23103,0.637695,309.9006875,0.994272181,58.61219691,-9999
23104,0.616699,20.62290752,0.956685832,57.24347632,7890.250776
23105,0.639648,323.2827933,-0.883808357,-9999,-9999
23106,0.777832,344.8566729,-0.838932835,56.36220822,7414.664037
23107,0.78418,348.4065147,-0.881262363,66.45015526,7684.491632
23108,0.722168,348.5652898,-0.897570488,51.36815886,-9999
23109,0.651367,12.33627262,-0.863585487,47.81850564,7586.288146
23110,0.75293,15.30528413,-1.04531003,71.55104813,8179.712498
23111,0.601074,323.2681838,-0.532288624,52.82457359,7634.524283
23112,0.853027,323.5329202,-0.553186171,41.06274707,-9999
23113,0.756348,328.2200631,-0.444265258,74.50647211,8430.330086
23114,0.691406,343.4891998,-0.517028376,82.05669105,7938.40552
23115,0.782715,24.94048835,-0.557173486,64.55026061,7181.766493
23116,0.638184,311.3362835,-0.200421161,53.10140351,7633.935714
23117,0.755859,322.2303656,-0.017498087,52.43339757,-9999
23118,0.930664,9.556656838,-0.024699281,-9999,-9999
23119,0.62207,28.20860547,-0.205935704,70.19270839,-9999
23120,0.665039,49.92261367,-0.21092251,55.82644846,7784.549219
23121,0.813965,309.3748558,0.331507513,10.18999568,8659.846636
23122,0.847168,313.1463232,0.300249816,26.81427135,-9999
23123,0.946777,313.1705295,0.274517075,12.85138694,-9999
23124,0.712402,318.7287153,0.33718227,62.64349791,-9999
23125,0.851562,337.1764606,0.240274106,9.496159488,7830.764388
23126,0.84668,313.4421243,0.650888306,49.14688536,-9999
23127,0.617676,321.8582283,0.713498008,45.62322696,7698.073252
23128,0.884766,324.195234,0.641352596,46.12283565,8414.090179
23129,0.930176,350.7010791,0.650366272,45.12092559,-9999
23130,0.894043,16.37632884,0.669284447,21.00399953,-9999
23131,0.79248,37.82579262,0.694581951,48.20832032,7802.486932
23132,0.616699,308.6942351,1.184626754,7.637654349,8041.030155
23133,0.801758,338.3187141,1.14515315,36.55577537,8057.127299
23134,0.898438,349.4194976,1.061420102,8.171993264,7822.569406
23135,0.948242,350.880683,1.134893937,24.53522246,7427.44232
23136,0.915527,304.4101063,-1.075514596,26.14664678,-9999
23137,0.685547,304.7915845,-1.201391222,33.82330174,8158.641725
23138,0.848145,305.4119342,-1.153291356,20.522393,-9999
23139,0.888184,305.5980359,-1.236131897,14.1227737,-9999
23140,0.849609,309.8289294,-1.077387267,11.55457564,8035.965856
23141,0.856934,309.8441106,-1.091577956,16.136896,8131.640467
23142,0.848145,310.7596677,-1.112892482,40.83889663,-9999
23143,0.740723,313.1779543,-1.190217627,14.59096447,7788.168426
23144,0.842773,353.115302,-1.120474057,51.62499231,-9999
23145,0.780273,0.691690706,-1.142101021,61.89534671,-9999
23146,0.615723,26.07961702,-1.186928526,85.93181801,-9999
23147,0.714355,304.055619,-0.836447238,19.57645273,8030.072273
23148,0.75,304.356493,-0.675972557,47.59551167,7532.306512
23149,0.913574,304.5367708,-0.753191846,22.05393042,-9999
23150,0.868652,304.7081759,-0.757602946,16.69144747,-9999
23151,0.632324,305.8455662,-0.827669066,29.28141097,7838.057543
23152,0.946289,305.8260868,-0.753430419,-9999,-9999
23153,0.760254,310.3895984,-0.649638383,15.14732696,7963.509989
23154,0.686035,316.8324018,-0.781679667,-9999,-9999
23155,0.730957,316.8991781,-0.811357137,36.72450916,-9999
23156,0.639648,320.8448508,-0.712610675,6.577244705,8449.901701
23157,0.720703,337.156469,-0.809811594,41.67369415,7837.366694
23158,0.805664,347.7186684,-0.680922226,59.26687111,7423.559727
23159,0.631836,16.12059227,-0.650902946,60.88495649,7159.728216
23160,0.741211,303.8300023,-0.370849777,6.144067807,-9999
23161,0.756836,303.8628663,-0.296740811,8.673891793,8370.67671
23162,0.679688,304.2123018,-0.258507043,7.224669756,8566.8651
23163,0.833496,304.2192338,-0.365830536,33.54099949,8191.093797
23164,0.825684,304.630162,-0.310638886,8.177602568,8539.76576
23165,0.899414,305.0936685,-0.331799542,13.17534512,8466.525472
23166,0.846191,305.5427443,-0.364226854,28.61040463,-9999
23167,0.930664,308.0049166,-0.275088423,18.68168307,-9999
23168,0.651855,312.6512406,-0.244884576,18.13268011,7869.411705
23169,0.631348,316.184976,-0.233524234,8.622039338,7306.398442
23170,0.804199,325.1836894,-0.304826829,38.64256979,7941.358915
23171,0.922363,328.7719239,-0.363344225,35.95605201,8619.186202
23172,0.622559,330.81417,-0.2479058,75.14982957,-9999
23173,0.770996,342.6137588,-0.309254241,72.55744812,-9999
23174,0.755371,6.396706319,-0.403477938,78.73684345,8083.917877
23175,0.850586,6.497692526,-0.391143885,12.02142635,-9999
23176,0.783691,303.9686481,0.177047578,24.20571971,8564.387928
23177,0.710449,304.1532076,0.15977673,8.861964378,8229.111827
23178,0.739746,304.325191,0.070703906,16.29348556,-9999
23179,0.633789,304.6253772,0.033306639,-9999,-9999
23180,0.626465,305.0039626,0.094294748,16.98110706,8033.920934
23181,0.615723,305.2215155,0.17710215,7.014423773,8450.299756
23182,0.897461,305.204578,0.204811306,22.89486041,-9999
23183,0.722168,320.1954396,0.210157474,13.63270384,7014.875029
23184,0.935059,323.9151574,0.114159495,21.37903016,7985.62247
23185,0.908203,330.0469162,0.02555212,38.49568039,-9999
23186,0.664062,33.36170284,0.184420517,-9999,-9999
23187,0.840332,33.36720589,0.138452075,53.97914484,8509.527155
23188,0.739258,303.9746439,0.577933262,11.84535279,7843.240786
23189,0.632324,304.7319466,0.556628415,30.12506551,-9999
23190,0.75293,304.7901138,0.469090094,11.63381089,8589.21439
23191,0.693359,305.3350911,0.508164199,40.34929956,-9999
23192,0.810059,305.4764403,0.591324492,49.28604849,-9999
23193,0.639648,306.2966044,0.515105459,-9999,-9999
23194,0.777344,312.7658998,0.634009058,56.87298199,8313.976864
23195,0.762207,321.6395527,0.453142864,23.5568925,8181.270088
23196,0.819824,325.6936245,0.533285709,37.38556944,8085.330779
23197,0.937988,325.8209029,0.586958196,17.76315069,8083.067107
23198,0.711426,338.0736547,0.486390521,69.23696144,8077.193007
23199,0.692383,338.2098281,0.553692921,80.12683712,-9999
23200,0.748535,15.37309702,0.621368958,40.95623253,-9999
23201,0.702148,29.63197447,0.519518362,41.82423441,7748.703412
23202,0.736816,305.1870841,1.04411464,29.29732711,-9999
23203,0.832031,305.1691476,0.852731377,9.737197973,8461.331914
23204,0.887695,306.9724114,0.909452935,19.51416622,-9999
23205,0.830078,309.9511333,0.999216112,17.4345202,8009.332676
23206,0.688965,310.4929188,0.879818332,57.11576526,-9999
23207,0.649414,313.2876922,1.035666463,50.89674397,7936.625581
23208,0.794922,335.8369392,0.997902383,50.92417478,8004.343613
23209,0.88623,342.2984961,0.950626991,44.03216098,-9999
23210,0.669922,22.70731584,1.045430683,32.91364647,7309.276732
23211,0.653809,130.3287178,56.18973992,13.75073777,5769.928595
23212,0.791504,111.120742,35.58613943,55.83596161,-9999
23213,0.693359,112.8776217,38.51351783,32.29386311,8179.669893
23214,0.872559,115.4805298,42.1704562,17.36161015,8190.347986
23215,0.867188,116.8577695,44.14671223,6.297352442,-9999
23216,0.632812,121.5383847,49.55698227,6.321497929,8669.418472
23217,0.823242,121.345113,49.47022375,34.22441236,-9999
23218,0.833496,122.5770697,50.52789478,7.794782474,8557.15043
23219,0.940918,127.0325379,54.39731722,8.363498821,8679.463978
23220,0.946289,127.5580915,54.63387429,13.49273529,8470.6147
23221,0.880859,128.2710783,55.17417181,43.52091324,-9999
23222,0.924316,136.181586,59.98173145,39.05404299,8335.974956
23223,0.731445,143.8700121,63.19956003,40.66492728,8218.820057
23224,0.88623,112.2996743,38.51364738,12.554748,8613.668868
23225,0.949707,112.5491948,39.09107058,14.40164164,-9999
23226,0.702148,114.8838033,42.47908834,-9999,-9999
23227,0.780273,116.9298318,45.18375443,58.7659823,-9999
23228,0.916016,117.8708054,46.02556667,37.72888754,-9999
23229,0.920898,117.7707783,46.04098525,20.88718917,8544.409563
23230,0.954102,117.8672462,46.23915237,24.02492276,8723.175189
23231,0.668945,121.897442,50.80709043,95.98513941,-9999
23232,0.624023,129.6351836,56.94134287,78.30292763,-9999
23233,0.811523,130.3178113,57.42882408,60.36705648,-9999
23234,0.763184,131.0224778,57.91758686,6.680946592,8552.025413
23235,0.837891,133.0745609,59.05004307,43.42121784,-9999
23236,0.858398,110.7475157,36.7820585,45.94645405,-9999
23237,0.94043,110.7869701,37.0373444,27.4045074,-9999
23238,0.619141,112.2941024,39.57870339,85.50548998,-9999
23239,0.776855,113.4599914,41.02980035,27.2399308,7356.332534
23240,0.914062,113.2854211,41.07781532,14.63268421,-9999
23241,0.894043,114.676624,42.97245917,30.15699056,-9999
23242,0.87207,115.3547804,43.93501583,25.88892397,8008.920297
23243,0.915527,115.7862046,44.65788406,29.71337609,8141.205195
23244,0.881836,117.6107842,46.82981751,42.26841862,8533.338692
23245,0.821289,130.3306089,57.99757552,29.62947798,8159.137331
23246,0.904785,140.3298426,63.03308489,40.10993886,8458.826158
23247,0.851562,110.1064525,37.06028145,29.86633967,-9999
23248,0.9375,110.2341344,37.06839534,22.19954125,8413.535627
23249,0.741211,111.1700879,38.44798909,24.69425907,-9999
23250,0.921387,113.4967121,42.40383263,17.87154093,8803.836965
23251,0.85498,114.1407828,43.05655397,7.934873363,8710.968979
23252,0.875488,114.1114613,43.15078951,27.75172607,8091.890105
23253,0.713867,114.8085859,44.23048636,-9999,-9999
23254,0.679688,115.7513261,45.20709237,7.376697933,7809.644324
23255,0.87793,116.2034516,45.98810932,49.7223905,-9999
23256,0.963867,118.3169453,48.56199051,18.3788359,8621.51885
23257,0.897949,121.1639086,51.2783477,35.00176946,-9999
23258,0.724121,121.6807748,51.99277104,45.94328029,-9999
23259,0.883789,121.6892306,51.83821326,18.19658959,8893.172184
23260,0.813965,125.0097836,54.96513472,45.09932065,7487.013758
23261,0.776855,130.4591568,58.56629121,59.17741632,-9999
23262,0.930176,130.3428048,58.5300385,19.55068597,8575.106562
23263,0.680664,138.1495159,62.71780638,26.18279467,7779.16488
23264,0.927734,139.3217917,63.15994368,24.093284,8227.219702
23265,0.949219,110.2699904,38.1128503,22.22091817,8235.317946
23266,0.921387,111.6638755,40.2758153,7.600917172,-9999
23267,0.913086,118.9437408,50.11584412,21.84016927,8291.848963
23268,0.898926,123.7197424,54.43815281,39.33145385,-9999
23269,0.896484,123.9058067,54.83342051,28.74802408,-9999
23270,0.694336,132.5352259,60.56691244,8.08377096,8375.696892
23271,0.866211,145.5408999,66.01187051,31.03215959,7809.187288
23272,0.671875,336.4892487,-0.950698181,23.5624258,7710.557963
23273,0.903809,25.20439776,-1.050820437,42.47682038,-9999
23274,0.725098,43.87950484,-0.931433213,63.57348216,-9999
23275,0.928223,307.6375119,-0.597961187,17.92338361,-9999
23276,0.849121,313.1622341,-0.112163603,48.95195038,-9999
23277,0.888184,318.40976,-0.161169926,21.43166933,-9999
23278,0.688965,312.1858009,0.273981335,52.61069028,-9999
23279,0.641602,314.3584455,0.292905522,68.65086283,7541.486326
23280,0.792969,316.2565227,0.280336417,38.57358467,8113.342355
23281,0.633301,324.8401028,0.261963071,82.87432421,-9999
23282,0.720215,330.1297974,0.299067654,42.06936919,7586.363706
23283,0.762695,336.8864241,0.299075772,44.85057343,7868.845889
23284,0.791992,347.7666516,0.234618319,74.85382543,-9999
23285,0.74707,311.2440526,0.76781054,19.83581275,7410.504724
23286,0.603516,313.1782131,0.775072135,23.5978263,7433.288257
23287,0.85791,324.6014687,0.669141592,44.49631029,-9999
23288,0.615234,333.4571682,0.775381679,61.02446772,7194.029801
23289,0.645508,337.5398969,0.703613886,-9999,-9999
23290,0.90918,21.24219721,0.683632828,39.67984801,7784.430388
23291,0.663574,36.83735536,0.818516452,27.77384452,6485.657347
23292,0.841797,320.3443983,1.258884874,58.62407456,8766.935494
23293,0.857422,348.9001369,1.209096446,43.43301721,8195.866068
23294,0.698242,25.33997089,1.190825388,56.22610509,-9999
23295,0.767578,44.59318649,1.145926994,55.64908142,7685.320621
23296,0.817383,48.25616681,1.099338175,34.34361445,7967.71666
23297,0.67334,53.02329713,1.20154811,36.99985312,-9999
23298,0.743164,115.136864,41.19376444,48.04696947,6035.027738
23299,0.66748,110.9536389,35.87525501,-9999,-9999
23300,0.852051,111.0108148,35.76768236,14.65541092,8154.033894
23301,0.88623,113.6237501,40.26743334,20.37023316,-9999
23302,0.747559,113.7921399,40.38591365,44.0751704,8663.476191
23303,0.900879,120.0393511,48.46970651,9.393901455,-9999
23304,0.954102,120.520492,48.78733012,24.04816815,8484.215212
23305,0.601074,121.4192318,49.61566459,5.835552761,8698.725615
23306,0.947754,124.6629424,52.78339779,31.80577629,8603.61471
23307,0.919922,128.4475109,55.86950038,30.1407462,8436.611151
23308,0.745117,131.2410012,57.54769093,6.971207342,8216.707051
23309,0.952148,132.5295076,58.42845831,22.59373341,8701.171789
23310,0.921387,138.9628753,61.66572668,21.90705507,8576.168064
23311,0.945312,138.9249612,61.71373126,18.34332243,8222.0435
23312,0.92041,111.6024681,38.03045736,13.39596487,8688.919924
23313,0.908203,112.3730035,39.16999277,9.271841524,-9999
23314,0.914551,120.2479356,49.49084394,19.72359154,8253.090969
23315,0.927734,120.2488072,49.50511864,30.30721291,-9999
23316,0.907227,120.8490187,49.7892559,18.80615451,8816.825243
23317,0.924805,122.9021807,51.95934082,24.73819451,-9999
23318,0.954102,126.313183,54.98603115,17.50217412,8432.638074
23319,0.725098,132.647784,59.16271063,7.234158169,8561.575598
23320,0.915039,138.5539411,61.95974079,8.45816202,-9999
23321,0.936523,140.8580168,63.02806669,27.45794305,8605.20672
23322,0.756348,111.4575417,38.87804028,53.35412476,-9999
23323,0.836426,115.4568098,44.63856337,46.31503536,8847.169144
23324,0.95166,116.9795955,46.6126779,20.31243553,-9999
23325,0.864746,117.7092008,47.1101065,48.09766576,-9999
23326,0.859375,122.0302565,51.89611782,8.097929658,8603.96578
23327,0.933105,122.7306945,52.61459289,21.1503715,8768.873683
23328,0.921387,144.4378352,64.85146877,12.79893991,8566.228435
23329,0.725586,109.5207299,36.10496105,6.370331019,-9999
23330,0.88916,109.4575594,36.01785174,33.0606966,8521.468927
23331,0.825684,109.7268285,36.47717284,24.3129692,8557.391936
23332,0.779785,113.7012261,43.0387096,58.80956946,-9999
23333,0.933594,114.9924166,44.61128283,46.92043178,6436.933532
23334,0.851074,120.5280423,51.06327835,49.05711453,8684.559897
23335,0.837402,124.767967,55.16791686,49.05101516,8323.742663
23336,0.931152,141.9412555,64.53218368,25.29694054,8517.795811
23337,0.830566,110.77241,39.38135876,21.48038198,7933.313367
23338,0.730469,112.1643994,41.49579598,17.92610764,8509.554209
23339,0.829102,112.7898345,42.5671662,34.64559306,-9999
23340,0.943848,116.5795595,47.69647151,22.10904583,8197.581156
23341,0.861328,142.6510141,65.34498581,14.16850409,-9999
23342,0.913574,149.4917108,67.17594011,34.07297072,8347.006543
23343,0.853516,111.190469,38.84598278,32.77434341,-9999
23344,0.825684,119.0313812,49.72160837,12.74565034,8083.285419
23345,0.895996,123.9051505,54.83350196,28.74802408,-9999
23346,0.844727,125.7507183,56.30608664,24.0390887,-9999
23347,0.634766,111.0977378,39.60629275,26.47524575,7256.866575
23348,0.833008,111.3713334,40.06973704,16.58830455,8324.874517
23349,0.716797,112.330248,41.56047712,63.56206528,8157.475924
23350,0.912109,112.6052116,41.81817496,17.83084809,7808.886514
23351,0.910645,112.9420411,42.74116774,15.50679337,7912.62823
23352,0.90332,115.4434677,46.24690643,20.02018102,8396.928988
23353,0.882324,109.8419097,38.31525974,19.91480233,8585.668187
23354,0.85498,109.980707,38.46233699,13.95590486,8342.026263
23355,0.82666,110.153116,39.04724752,6.825429733,8805.060951
23356,0.898438,110.4472245,39.35368874,39.36824003,-9999
23357,0.75293,111.2713887,40.76906433,9.236129212,8264.057014
23358,0.947754,111.6818709,41.58978447,20.78251009,6858.182192
23359,0.890137,111.7004648,41.6366948,12.60996845,8902.191111
23360,0.945801,111.8459697,41.62695967,19.29221086,-9999
23361,0.92627,112.1623411,42.24654752,7.9141085,8455.767103
23362,0.925293,115.3668619,46.99040832,19.28137495,7889.416143
23363,0.894043,116.8187562,49.14740353,9.658684942,8748.440312
23364,0.908691,118.6230146,51.35466334,17.84538821,8884.523121
23365,0.674805,120.0261319,52.60276602,-9999,-9999
23366,0.708496,110.354999,40.40079832,12.64590748,-9999
23367,0.740723,110.479074,40.34097798,59.71452747,7736.938805
23368,0.941895,112.2163954,43.36302755,25.07332904,8238.942639
23369,0.773438,115.8981635,48.95133496,18.41552057,8365.181506
23370,0.890137,108.799776,38.49598294,20.72220663,8507.670258
23371,0.800781,109.3626093,39.57865803,29.06377348,7780.984787
23372,0.805176,110.1320696,40.80905729,46.63156596,8524.801778
23373,0.613281,111.3640216,43.24156107,62.37434528,-9999
23374,0.889648,113.1444786,46.06146964,12.69837067,8153.9644
23375,0.89209,113.283912,46.20633929,12.70632619,8862.375174
23376,0.809082,115.1973881,48.78823756,14.93206941,8571.22454
23377,0.848145,115.7517564,49.50117374,39.92013488,-9999
23378,0.938965,118.4743572,52.54872943,33.8752103,8309.688834
23379,0.935547,121.7991338,55.87524841,13.98550008,-9999
23380,0.692871,121.761863,56.11638217,51.75162605,8390.256775
23381,0.738281,122.1149606,56.40554223,53.63274187,-9999
23382,0.626953,107.7803933,37.84382246,8.686363512,8332.561331
23383,0.92041,108.0415978,37.90046233,19.29070057,8157.443198
23384,0.880859,108.2142117,38.47754706,24.29864186,8041.335933
23385,0.807129,111.5653427,44.20538878,8.612118561,8521.179027
23386,0.879395,112.4965387,45.85605569,21.63126909,-9999
23387,0.855957,116.9409674,51.71897489,8.328868398,8444.102186
23388,0.91748,348.9028447,-0.77016459,30.21384522,7571.350845
23389,0.878418,15.62770549,-0.795322668,41.90347115,-9999
23390,0.82959,15.77421905,-0.846244631,65.17964639,-9999
23391,0.73584,355.1085756,-0.250415998,-9999,-9999
23392,0.834473,23.78989101,-0.410847829,45.75093773,7764.355474
23393,0.900391,7.923320744,0.521598452,35.90690726,7056.30297
23394,0.860352,19.21082388,0.990480609,42.66581049,7795.36053
23395,0.655273,355.0022272,-0.511073859,4.574356415,-9999
23396,0.746094,351.853449,0.328519974,44.51865142,8217.801838
23397,0.715332,356.625554,1.174753445,24.28779005,8058.261799
23398,0.807617,355.4616671,-0.955079828,57.93059645,-9999
23399,0.712891,349.7557751,0.750273339,56.35364347,-9999
23400,0.817871,3.934720827,0.626341237,40.75134995,7556.420649
23401,0.872559,349.1895539,-1.080662634,46.14556842,7548.600953
23402,0.874512,11.9072725,-1.188105996,61.65694467,-9999
23403,0.824219,38.42530613,-1.138468656,39.27986622,7773.959454
23404,0.671875,43.54211008,-1.217908038,18.33622798,7219.716674
23405,0.743164,28.67826094,-0.744440036,13.80581343,6795.246321
23406,0.600586,349.3335904,-0.326491993,76.31290744,8374.264665
23407,0.697754,4.467166889,0.174310582,-9999,-9999
23408,0.929199,32.00862033,0.030243368,28.29150169,8230.271074
23409,0.781738,344.582907,0.612730932,-9999,-9999
23410,0.803223,15.23561929,0.602872301,78.62379456,8703.834951
23411,0.738281,15.10252463,0.886876631,55.98555657,8446.692339
23412,0.881348,114.9726518,45.34815603,16.66049881,8219.249134
23413,0.758301,120.7165347,52.02185729,68.65813464,-9999
23414,0.910645,128.6399479,58.89766367,10.25713331,8404.435053
23415,0.926758,128.8906074,58.90472121,31.21375376,8441.585415
23416,0.602539,131.8883854,60.85841856,4.722609104,-9999
23417,0.927734,137.0497831,63.37032679,12.94875459,8380.596302
23418,0.819336,144.5955044,66.2264491,18.63536914,8398.759614
23419,0.73291,115.7589305,47.32128694,62.66802384,8120.29961
23420,0.736328,116.3109607,47.79822595,63.26215764,-9999
23421,0.90625,116.2748206,47.75331668,22.14256866,8544.629586
23422,0.904297,117.7400132,49.61873287,43.55941113,-9999
23423,0.813965,119.2446486,51.24603929,70.32439425,-9999
23424,0.90332,118.9725172,51.25380972,18.95850118,-9999
23425,0.912109,119.2269203,51.59810153,29.01522883,-9999
23426,0.923828,119.3041755,51.49404952,8.808987627,-9999
23427,0.859863,129.6069995,60.00737624,10.48329966,8362.546771
23428,0.740723,134.9070101,63.13657162,20.17585741,7495.494564
23429,0.834961,137.2820014,64.1654223,7.754253594,8720.332305
23430,0.865723,149.3445203,68.19138303,10.76286765,8439.807082
23431,0.64209,110.5033907,40.21092407,34.20770986,6718.426355
23432,0.850586,110.4617468,40.14173238,16.06134829,8742.348239
23433,0.922852,113.6702709,44.97703673,23.70358309,8349.774283
23434,0.748047,116.522059,49.14800359,26.38505477,8178.835254
23435,0.952637,117.0687523,49.84985029,21.0320691,8478.497026
23436,0.882324,120.3477329,53.59385661,9.912244363,8226.910167
23437,0.952637,123.8966439,56.71929544,20.4457949,8410.731679
23438,0.712402,125.7036395,58.23081143,52.83187207,-9999
23439,0.899902,129.7773242,61.0108657,10.79955847,-9999
23440,0.893555,136.1249429,64.11744235,10.44325782,8313.389475
23441,0.724609,147.1028388,68.0365046,-9999,-9999
23442,0.916992,147.0636351,68.08996955,9.840337637,8721.185964
23443,0.765625,151.0549025,69.11812452,8.462525688,8601.897667
23444,0.870605,150.9995507,69.05577611,55.63191375,8155.601113
23445,0.668457,110.3533035,40.93188598,60.83450799,-9999
23446,0.886719,110.4131621,40.99201029,8.721074571,8249.609
23447,0.922363,110.7502781,41.64393876,9.880706522,8614.795694
23448,0.854004,111.3573245,42.41425386,8.058347657,8539.332042
23449,0.92334,112.4341633,44.31572468,8.727261717,-9999
23450,0.919434,115.4282203,48.61982618,44.41871596,-9999
23451,0.831543,124.0334244,57.40707572,46.14450589,-9999
23452,0.899902,123.95124,57.35723501,18.93162965,8799.678521
23453,0.867188,124.4312089,57.8478043,25.48813155,8423.80248
23454,0.92041,124.4789421,57.98627276,42.24817953,-9999
23455,0.907715,140.7366795,66.61574654,17.15149575,8454.399272
23456,0.931152,143.744723,67.52767006,34.40440093,8553.08017
23457,0.943359,151.2290278,69.53412841,28.32983206,8344.766677
23458,0.86084,108.701724,38.87361307,10.60962417,8336.40176
23459,0.929199,108.8283225,39.31809153,14.97959253,-9999
23460,0.674316,109.5886032,40.51084646,22.69331806,-9999
23461,0.897461,109.6900548,40.45382234,26.01057782,8696.424115
23462,0.637207,109.5416424,40.69274338,10.23010285,8370.721462
23463,0.776855,109.8322378,40.70064789,35.47774436,7891.02348
23464,0.917969,111.089927,43.40400581,19.30198617,8800.765007
23465,0.794922,112.4459632,45.19844932,70.29946178,-9999
23466,0.935547,114.9707328,48.74000562,18.72957833,8636.120763
23467,0.818848,116.6211559,51.1627619,14.57867317,8452.904336
23468,0.911621,120.7336672,55.64558741,33.94517094,8103.789717
23469,0.816895,122.7060974,57.13702378,14.38043422,7290.196535
23470,0.966309,131.9195208,63.28721594,20.98785234,8677.896321
23471,0.690918,147.2821287,69.24894397,-9999,-9999
23472,0.948242,150.6469733,69.92959268,19.86588879,8662.757101
23473,0.654297,109.9734151,42.17915897,44.32369931,-9999
23474,0.800781,109.7853382,42.23376948,26.5766355,8180.171091
23475,0.65625,111.5275521,45.06355895,53.0100239,-9999
23476,0.867676,111.4927983,45.09353564,13.66142493,8351.714295
23477,0.841309,112.1629661,46.029908,12.26693319,8638.810133
23478,0.669434,114.9902303,50.06511635,70.23021533,-9999
23479,0.800293,119.5803878,55.32235882,10.16665298,8348.983985
23480,0.938477,128.3198726,62.1411717,21.09550858,8689.885504
23481,0.775879,25.33260076,-1.175371542,58.1851288,-9999
23482,0.913574,43.66547779,-1.242298812,60.8776669,7634.02882
23483,0.835938,25.07132696,-0.834142248,11.72254747,7429.049586
23484,0.8125,22.6584672,-0.221351053,44.75648795,-9999
23485,0.89502,22.68993447,-0.336484116,35.14212345,-9999
23486,0.875977,21.39819784,0.415631992,52.99757523,7984.774051
23487,0.876953,23.95854503,0.557849389,60.98429393,-9999
23488,0.699219,25.73117183,0.489636646,12.50040258,7588.083867
23489,0.934082,28.24680082,1.00476731,13.37500645,-9999
23490,0.729004,113.3336538,42.45396546,8.367852186,7884.275049
23491,0.916992,120.7619608,51.61763625,36.05836246,-9999
23492,0.761719,138.4784715,63.87534462,6.877332155,8027.624485
23493,0.744629,142.5030934,65.23702429,22.33561937,-9999
23494,0.893066,142.6504308,65.34515351,14.16850409,-9999
23495,0.872559,155.74679,68.7280557,17.10999962,8293.525802
23496,0.862305,118.9504747,50.46990284,62.14239684,8447.730972
23497,0.882812,121.1369682,52.89281895,12.41126361,7944.642025
23498,0.601074,149.8753231,68.06333214,6.33706264,-9999
23499,0.931641,119.3693227,51.95869852,18.5362552,8656.791652
23500,0.718262,120.9063146,53.5961998,27.39517001,7758.842129
23501,0.831055,120.9320974,53.66988708,58.78790721,8268.443746
23502,0.907227,124.6109027,56.75132094,12.15273422,-9999
23503,0.76123,148.8061156,68.21468061,-9999,-9999
23504,0.856934,148.6483344,68.33488712,13.56738034,8682.738474
23505,0.840332,111.4250603,42.12706919,15.34249534,-9999
23506,0.90625,111.4504587,42.01805981,27.39920741,7862.483238
23507,0.820801,114.5604766,47.04954286,60.59349457,-9999
23508,0.733398,112.8400323,45.64552956,65.43890144,-9999
23509,0.619629,114.8533276,48.46101509,15.7267144,8141.94021
23510,0.808105,115.2977677,48.97269701,9.659396647,7482.446732
23511,0.861816,118.0271426,52.25561549,23.63991986,8066.267683
23512,0.878418,124.2887358,58.068244,56.9518715,-9999
23513,0.882812,140.5321757,67.01482589,27.92891087,-9999
23514,0.869141,151.2348053,69.87785471,10.32951665,8429.655099
23515,0.877441,112.5828247,45.80325102,11.19762708,8450.109559
23516,0.862305,116.381529,51.27050887,49.00608399,-9999
23517,0.928223,116.4342737,51.28587217,12.7679743,-9999
